,year,selling_price,km_driven,mileage_kmpl,engine_CC,max_power_bhp,fuel_Petrol,seller_type_Individual,transmission_Manual,owner_Second Owner,owner_Third and above owners,seat_category_more than 5
3061,2008,200000,110000,13.93,2179.0,138.1,False,True,True,False,False,True
2620,2015,511000,30000,18.9,1197.0,82.0,True,True,True,False,False,False
5186,2018,320000,20000,23.01,999.0,67.0,True,True,True,False,False,False
7836,2013,380000,70000,18.2,1248.0,73.8,False,True,True,True,False,True
2951,2013,355000,170000,22.9,1248.0,74.0,False,True,True,False,False,False
1639,2014,310000,160000,14.95,2489.0,93.7,False,True,True,False,False,True
1229,2014,351000,89100,23.2,1248.0,73.94,False,True,True,True,False,False
2483,2015,825000,60000,15.4,1997.0,120.0,False,True,True,False,False,True
3491,2018,310000,10000,24.7,796.0,47.3,True,True,True,False,False,False
3697,2010,217000,120000,21.1,1248.0,73.9,False,True,True,False,False,False
6679,2006,121000,70000,13.5,1799.0,130.0,True,True,True,True,False,False
2035,2015,400000,25000,27.62,793.0,47.0,False,True,True,False,False,False
5677,2011,70000,80000,17.0,1405.0,71.0,False,True,True,True,False,False
5709,2016,300000,90000,23.84,1199.0,84.0,True,True,True,False,False,False
4856,2010,150000,29000,16.5,1172.0,65.0,True,True,True,False,False,False
1653,2009,170000,90000,20.36,1197.0,78.9,True,True,True,True,False,False
6666,2007,150000,50000,19.7,796.0,46.3,True,True,True,False,True,False
2922,2014,355000,121000,19.1,1197.0,82.0,True,False,True,False,False,False
5111,2018,550000,10000,20.3,1199.0,84.0,True,True,True,False,False,False
4805,2011,155000,40000,19.7,796.0,46.3,True,True,True,False,False,False
976,2011,200000,94000,18.9,998.0,67.1,True,True,True,False,True,False
7065,2017,325000,16500,23.01,999.0,67.0,True,True,True,True,False,False
7118,2013,350000,120000,15.3,2956.0,83.83,False,True,True,True,False,True
1753,2011,625000,120000,10.5,2835.0,116.9,False,True,True,True,False,True
7534,2012,625000,100000,23.4,1248.0,74.0,False,True,True,True,False,False
2221,2017,400000,50000,20.51,998.0,67.04,True,True,True,False,False,False
505,2012,220000,70000,25.44,936.0,57.6,False,True,True,True,False,False
5009,2006,120000,44000,16.1,1298.0,88.2,True,True,True,True,False,False
1494,2015,405000,68000,20.4,1197.0,81.8,True,True,True,True,False,False
8079,2007,90177,129000,17.0,1405.0,70.0,False,True,True,False,True,False
2503,2012,120000,60000,25.44,936.0,57.6,False,True,True,True,False,False
4453,2014,655000,50000,14.0,2523.0,75.0,False,True,True,True,False,True
4554,2012,260000,99000,15.5,1586.0,103.3,True,True,True,True,False,False
3850,2017,730000,37333,18.6,1197.0,81.83,True,True,True,False,False,False
397,2009,340000,214000,16.8,1493.0,110.0,False,True,True,True,False,False
2510,2017,290000,30000,22.7,799.0,53.64,True,True,True,False,False,False
1330,2017,200000,50000,16.8,796.0,34.2,True,True,True,False,False,False
8007,2012,360000,90000,21.9,1396.0,88.76,False,True,True,True,False,False
3763,2016,275000,47000,21.1,814.0,55.2,True,False,True,False,False,False
6398,2017,290000,90000,24.7,796.0,47.3,True,True,True,True,False,False
4069,2016,850000,120000,23.9,1582.0,126.32,False,True,True,False,False,False
2478,2012,750000,120000,12.8,2494.0,102.0,False,True,True,False,False,True
2122,2009,80000,80000,18.0,995.0,62.0,True,True,True,False,True,False
1247,2016,392000,38000,15.37,1196.0,73.0,True,True,True,False,False,False
2846,2016,631000,92385,15.96,2523.0,62.1,False,True,True,False,False,True
24,2018,500000,35000,20.3,1199.0,83.81,True,True,True,False,False,False
2382,2012,265000,130376,23.2,1248.0,73.94,False,False,True,True,False,False
1928,2012,295000,70000,21.64,1461.0,84.8,False,True,True,True,False,False
796,2013,430000,86000,22.9,1248.0,74.0,False,True,True,True,False,False
5763,2013,700000,76460,22.32,1582.0,126.32,False,True,True,False,False,False
3192,2017,650000,60000,28.09,1248.0,88.5,False,True,True,False,False,False
1596,2017,400000,12700,20.51,998.0,67.04,True,True,True,False,False,False
6506,2012,220000,70000,23.2,1248.0,73.94,False,True,True,True,False,False
2855,2014,320000,120000,20.0,1399.0,68.05,False,True,True,False,True,False
4582,2015,520000,120000,11.57,2179.0,138.1,False,True,True,False,False,True
2704,2017,2199000,10000,17.9,2143.0,136.0,False,True,False,True,False,False
518,2013,180000,60000,21.1,814.0,55.2,True,True,True,False,False,False
4996,2010,200000,120000,15.7,1390.0,75.0,True,True,True,False,False,False
1732,2011,350000,90000,23.0,1396.0,90.0,False,True,True,False,True,False
4477,2018,900000,35000,16.55,2498.0,105.0,False,True,True,False,False,True
309,2018,645000,10000,20.3,1199.0,84.0,True,True,False,False,False,False
4196,2019,2700000,10000,13.8,2999.0,174.57,False,True,False,False,False,True
5564,2013,150000,90000,19.4,1405.0,70.0,False,True,True,True,False,False
2986,2010,250000,80000,15.6,1196.0,70.0,True,True,True,True,False,False
1588,2016,720000,35000,15.96,2523.0,62.1,False,True,True,False,False,True
5643,2017,350000,90000,17.8,1199.0,76.8,True,True,True,False,False,False
682,2012,1225000,160000,11.5,2982.0,169.0,False,True,False,False,False,True
6503,2014,625000,70000,22.32,1582.0,126.32,False,True,True,True,False,False
8073,2014,400000,20000,18.9,1197.0,82.0,True,True,True,False,False,False
7612,2010,148000,120000,20.92,998.0,67.1,True,True,True,False,False,False
5182,2014,700000,121000,12.99,2494.0,100.6,False,True,True,False,True,True
4119,2018,860000,40000,18.2,1199.0,88.7,True,True,False,False,False,False
5066,2011,200000,100000,21.1,1197.0,85.8,True,True,True,True,False,False
3498,2011,240000,72000,20.0,1399.0,68.0,False,True,True,False,False,False
7148,2006,125000,200000,13.1,1997.0,141.1,True,True,False,False,True,False
2948,2005,150000,100000,13.6,2523.0,63.0,False,True,True,True,False,True
7116,2014,550000,250000,23.59,1364.0,67.04,False,True,True,False,False,False
5830,2015,500000,40000,18.9,1197.0,82.0,True,True,True,False,False,False
4976,2007,110000,120000,19.7,796.0,46.3,True,True,True,True,False,False
4878,2017,680000,80000,22.54,1396.0,88.73,False,True,True,False,False,False
7827,2018,551000,20000,18.9,1197.0,81.86,True,True,True,True,False,False
778,2013,1075000,110000,12.8,2953.0,156.0,False,True,False,False,True,True
5055,2007,160000,74800,18.2,998.0,67.1,True,True,True,True,False,False
3815,2014,570000,15000,25.2,1248.0,74.0,False,True,True,False,False,False
6217,2014,3500000,60000,11.0,2982.0,170.3,False,True,False,False,False,True
4997,2016,700000,70000,28.09,1248.0,88.5,False,True,True,False,False,False
3304,2010,350000,80000,17.0,1197.0,80.0,True,True,True,False,False,False
4497,2012,320000,70000,15.3,2956.0,83.8,False,True,True,True,False,True
4932,2017,421000,59500,23.1,998.0,67.04,True,True,True,True,False,False
2564,2011,400000,100000,22.32,1582.0,126.32,False,True,True,True,False,False
6794,2012,200000,120000,23.03,1396.0,69.0,False,True,True,False,False,False
2699,2017,310000,35000,24.7,796.0,47.3,True,True,True,False,False,False
585,2015,400000,40000,20.51,998.0,67.04,True,True,True,False,False,False
586,2015,280000,60000,21.1,814.0,55.2,True,True,True,True,False,False
6275,2018,751000,44885,26.59,1248.0,74.0,False,False,True,False,False,False
6453,2013,250000,110000,20.0,1399.0,68.1,False,True,True,False,False,False
6932,2007,55000,75958,17.88,1396.0,52.8,False,True,True,True,False,False
7700,2016,1350000,74000,13.7,1997.0,153.86,True,False,False,False,False,False
881,2019,580000,12000,20.0,999.0,72.0,True,True,True,False,False,True
6288,2013,750000,95000,12.8,2494.0,102.0,False,False,True,False,False,True
5383,2010,220000,80000,16.2,1493.0,110.0,False,True,True,True,False,False
738,2017,300000,35000,23.01,999.0,67.0,True,True,True,False,False,False
5926,2016,600000,70000,25.2,1248.0,74.0,False,True,True,False,False,False
2526,2014,550000,31000,23.59,1364.0,67.06,False,True,True,False,False,False
406,2013,219000,50000,21.1,814.0,55.2,True,True,True,True,False,False
433,2013,450000,67000,23.59,1364.0,67.1,False,True,True,False,False,False
2547,2009,170000,59000,19.7,796.0,46.3,True,True,True,True,False,False
6052,2014,459999,65000,23.4,1248.0,74.0,False,True,True,True,False,False
1886,2004,118000,60000,19.7,796.0,46.3,True,True,True,True,False,False
7204,2011,210000,90000,18.9,998.0,67.1,True,True,True,True,False,False
4405,2012,500000,60000,20.5,1598.0,103.5,False,True,True,False,False,False
1070,2018,750000,15000,22.0,1197.0,81.8,True,False,True,False,False,False
7656,2017,316000,25000,24.7,796.0,47.3,True,True,True,False,False,False
7571,2015,380000,120000,21.03,1461.0,65.0,False,True,True,True,False,False
6061,2008,100000,195000,19.7,796.0,46.3,True,True,True,True,False,False
395,2012,300000,100000,21.5,1248.0,88.8,False,True,True,True,False,False
4668,2015,600000,40000,22.77,1498.0,98.59,False,True,True,False,False,False
7533,2017,295000,15000,24.7,796.0,47.3,True,True,True,False,False,False
1453,2011,225000,35000,15.0,1368.0,90.0,True,True,True,False,False,False
7026,2017,380000,28000,23.84,1199.0,84.0,True,True,True,True,False,False
4493,2015,360000,34000,20.51,998.0,67.04,True,True,True,False,False,False
6792,2014,200000,40000,22.74,796.0,47.3,True,True,True,False,True,False
2972,2006,94500,44000,19.7,796.0,46.3,True,True,True,False,False,False
4053,2012,500000,110000,19.01,1461.0,108.45,False,True,True,True,False,False
2351,2019,459999,10000,23.84,1199.0,84.0,True,True,True,False,False,False
873,2016,500000,40000,18.6,1197.0,81.83,True,True,True,False,False,False
7382,2017,380000,50000,23.1,998.0,67.04,True,True,True,False,False,False
4290,2019,600000,5200,20.3,1199.0,83.81,True,True,True,False,False,False
7639,2012,560000,59000,16.02,1373.0,93.7,True,True,True,False,False,True
7339,2016,434999,10000,23.1,998.0,67.04,True,False,False,False,False,False
1950,2013,260000,26000,15.37,1196.0,73.0,True,True,True,False,False,False
401,2012,95000,265000,17.0,1405.0,70.0,False,True,True,True,False,False
6372,2017,450000,70000,18.6,1197.0,81.83,True,True,True,False,False,False
7215,2009,95000,80000,17.88,1396.0,52.8,False,True,True,True,False,False
162,2012,340000,24300,21.21,1197.0,81.8,True,False,True,False,False,False
7069,2020,700000,20000,23.26,1197.0,88.5,True,True,True,False,False,False
3632,2011,455000,90000,13.6,2523.0,63.0,False,True,True,False,False,True
6336,2012,250000,65000,18.9,998.0,67.1,True,True,True,True,False,False
464,2017,735000,70000,27.39,1248.0,74.0,False,True,True,False,False,False
7412,2012,100000,30000,16.1,796.0,37.0,True,True,True,False,False,False
4105,2008,375000,136500,12.7,2609.0,120.0,False,True,True,False,True,True
5121,2011,220000,35000,19.7,796.0,46.3,True,True,True,False,False,False
4304,2012,270000,110000,19.3,1248.0,73.9,False,True,True,False,False,False
3866,2019,860000,35000,24.3,1248.0,88.5,False,True,False,False,False,False
1223,2019,395000,10000,25.17,799.0,53.3,True,True,True,False,False,False
5204,2012,350000,110000,23.0,1396.0,90.0,False,True,True,False,False,False
958,2007,90000,60000,18.2,1061.0,64.0,True,True,True,True,False,False
4781,2015,484999,55380,18.9,1197.0,82.0,True,False,True,False,False,False
83,2017,484999,10000,23.1,998.0,67.04,True,False,True,False,False,False
2583,2014,426999,80000,19.1,1197.0,82.0,True,True,True,False,False,False
5890,2009,150000,75000,18.9,1061.0,67.0,True,True,True,False,True,False
7330,2018,1290000,29899,22.15,1498.0,108.6,False,False,False,False,False,False
7385,2014,500000,33400,17.43,1396.0,105.5,True,True,True,False,False,False
5462,2005,40000,96000,16.1,796.0,37.0,True,True,True,False,True,False
889,2009,150000,100000,17.7,1399.0,68.0,False,True,True,False,True,False
2617,2015,500000,125000,23.59,1364.0,67.05,False,True,True,False,False,False
5010,2013,600000,50000,20.77,1248.0,88.8,False,True,True,True,False,True
4740,2019,500000,5000,20.3,1086.0,68.0,True,True,True,False,False,False
5178,2007,500000,120000,11.7,1796.0,178.0,True,True,False,False,False,False
6675,2018,610000,10000,18.9,1197.0,81.86,True,True,True,False,False,False
4404,2011,215000,50000,19.7,796.0,46.3,True,True,True,True,False,False
6274,2018,910000,36500,24.3,1248.0,88.5,False,False,True,False,False,False
481,2011,200000,80000,18.9,998.0,67.1,True,True,True,False,False,False
448,2016,550000,44000,18.16,1196.0,86.8,True,True,True,False,False,False
6535,2008,120000,80000,19.7,796.0,46.3,True,True,True,False,True,False
7623,2008,260000,120000,17.8,1248.0,75.0,False,True,True,True,False,False
5143,2006,80000,110000,20.8,1527.0,58.0,False,True,True,True,False,False
3111,2017,1390000,98000,11.36,2755.0,171.5,False,False,False,False,False,True
7347,2013,360000,144000,21.9,1396.0,88.8,False,True,True,False,False,False
5371,2010,450000,78000,13.6,2523.0,63.0,False,True,True,False,False,True
4144,2017,875000,42000,15.29,1591.0,121.3,True,True,True,False,False,False
1686,2010,300000,49000,18.5,1197.0,80.0,True,True,True,False,False,False
5751,2015,200000,50000,18.2,1199.0,82.4,True,True,True,False,False,False
5275,2017,575000,70000,22.54,1396.0,88.73,False,True,True,True,False,False
4664,2014,500000,291977,14.0,2179.0,138.1,False,True,True,False,False,True
6807,2013,325000,120000,20.0,1399.0,68.1,False,True,True,True,False,False
7683,2014,650000,167000,25.1,1498.0,98.6,False,True,True,False,False,False
2738,2012,119000,95000,19.4,1405.0,70.0,False,True,True,True,False,False
2828,2018,2800000,26000,15.73,1968.0,174.33,False,False,False,False,False,False
6246,2016,350000,15000,25.17,799.0,53.3,True,True,True,False,False,False
523,2017,425000,42000,23.84,1199.0,84.0,True,True,True,False,False,False
180,2019,480000,13000,19.44,999.0,75.0,True,True,True,False,False,False
6952,2019,811000,43000,22.54,1396.0,88.76,False,True,True,False,False,False
7746,2017,1250000,56800,12.4,2499.0,134.0,False,True,True,False,False,False
8063,2016,890000,40000,14.8,1591.0,121.3,True,False,False,False,False,False
2316,2013,525000,69000,22.9,1248.0,74.0,False,True,True,True,False,False
3628,2017,630000,35000,21.4,1197.0,83.1,True,True,True,False,False,False
1005,2013,850000,120000,12.99,2494.0,100.57,False,True,True,True,False,True
6291,2017,725000,76000,25.47,1248.0,88.5,False,False,True,False,False,True
2651,2016,350000,17000,23.1,998.0,67.04,True,True,False,False,False,False
4518,2017,550000,120000,25.8,1498.0,98.6,False,True,True,False,False,False
6683,2020,919999,20000,17.0,1198.0,108.5,True,True,True,False,False,False
2045,2012,160000,62000,14.0,796.0,35.0,True,True,True,False,False,False
1798,2017,500000,43000,20.85,1197.0,83.14,True,True,True,False,False,False
3559,2019,570000,19000,20.89,1197.0,81.8,True,True,False,True,False,False
6013,2016,579000,7949,17.0,1198.0,73.75,True,False,True,False,False,False
2359,2019,725000,17000,24.4,1498.0,98.63,False,True,True,False,False,False
867,2017,290000,28000,25.17,799.0,53.3,True,True,True,False,False,False
1755,2012,600000,145000,12.99,2494.0,100.0,False,True,True,True,False,True
7904,2013,500000,92000,20.77,1248.0,88.76,False,True,True,False,True,True
5168,2018,590000,15000,18.16,1196.0,86.8,True,True,True,False,False,False
6678,2016,220000,20000,23.01,999.0,67.0,True,True,True,False,False,False
7414,2018,710000,42000,18.6,1197.0,81.83,True,True,True,False,False,False
3888,2011,800000,197000,12.8,2494.0,102.0,False,True,True,False,False,True
922,2019,1040000,1620,19.01,1462.0,103.2,True,True,True,False,False,True
1625,2011,300000,60000,18.06,1198.0,75.0,True,True,True,True,False,False
1602,2011,450000,56000,13.0,2489.0,95.0,False,True,True,False,False,True
2471,2013,225000,90000,17.21,1493.0,100.0,False,True,True,False,False,True
1912,2019,800000,2000,15.96,2523.0,63.0,False,True,True,False,False,True
7799,2007,212000,58000,16.8,1493.0,110.0,False,False,True,True,False,False
455,2012,525000,120000,22.54,1396.0,88.73,False,True,True,False,False,False
985,2014,425000,63000,18.06,2523.0,63.0,False,True,True,True,False,True
4293,2016,750000,50000,18.0,1497.0,117.3,True,True,False,False,False,False
1381,2008,175000,65000,18.9,998.0,67.1,True,False,True,True,False,False
5194,2013,451000,70000,15.96,2523.0,62.1,False,True,True,False,False,True
6757,2011,380000,157000,22.32,1582.0,126.3,False,True,True,True,False,False
2450,2019,1250000,100000,14.1,2179.0,153.86,False,True,True,False,False,True
513,2008,190000,80000,19.3,1248.0,73.9,False,True,True,True,False,False
2248,2018,550000,24400,22.0,1197.0,81.8,True,True,True,False,False,False
782,2008,80000,70000,15.26,1150.0,74.9,True,True,True,True,False,False
6923,2015,300000,24000,23.95,998.0,67.05,True,True,True,False,False,False
2251,2015,600000,60000,24.8,1396.0,88.7,False,True,True,True,False,False
3149,2017,484999,35000,20.65,1248.0,88.7,False,True,True,False,False,False
5902,2017,1125000,47000,19.67,1582.0,126.2,False,True,True,True,False,False
6987,2015,530000,100000,22.54,1396.0,88.73,False,True,True,True,False,False
2181,2014,500000,100000,15.96,2523.0,62.1,False,True,True,False,False,True
5998,2016,210000,210000,25.2,1248.0,74.0,False,True,True,False,False,False
2885,2012,275000,60000,19.0,998.0,66.1,True,True,True,False,False,False
3574,2013,420000,105000,23.4,1248.0,74.0,False,True,True,True,False,False
4373,2006,280000,150000,18.7,1896.0,66.0,False,True,True,False,True,False
948,2010,250000,37944,18.4,1248.0,75.0,False,True,True,False,False,False
